news_title,news_content,news_source,news_pubtime,news_url
IOC to review Pyeongchang 2018 if Games changes approved,...By Karolos Grohmann\nMONACO (Reuters) - The International Olympic... Committee (IOC) will instantly review the Pyeongchang 2018 winter Olympics...,reuters,2014-12-06,https://www.reuters.com/article/idUSKBN0JK0FI20141206
No way golf will be excluded in 2020: LET chief,... will be excluded from the 2020 Tokyo Olympics after a British bookmaker... is returning to the Olympics in August for the first time since 1904...,reuters,2016-7-14,https://www.reuters.com/article/idUSKCN0ZU12K
UPDATE 1-Soccer-Japan postpones games due to coronavirus concerns,"... in Italy, and raised alarm bells for organisers of the Tokyo 2020... Olympics.\nHealth Minister Katsunobu Kato said it was too early to talk...",reuters,2020-2-25,https://www.reuters.com/article/idUSL3N2AP2M6
Young Turks form charm offensive,... front and center of Istanbul's bid to host the 2020 Olympic Games... of 25 to woo Olympic kingpins on Saturday when the Turkish capital...,reuters,2013-9-05,https://www.reuters.com/article/idUSBRE98412D20130905
Aussie basketball to review travel discrimination,"... team to the London Olympics in business class but putting their women's... of their Olympic arrangements branded sexist.\n\""We should bear in mind...",reuters,2012-7-20,https://www.reuters.com/article/idUSLNE86J00J20120720
New U.S. women's basketball coach not tinkering with winning formula,... an automatic berth to the 2020 Tokyo Olympics.\nIf they fall short in Spain... Olympic gold medals.\nThe University of South Carolina women's coach...,reuters,2017-3-10,https://www.reuters.com/article/idUSKBN16H2L5
Paris mulling potential 6.2 billion euro bid for 2024 Games,"... will be held in Rio de Janeiro and Tokyo will stage the 2020 Olympics... the French capital had the \""heart\"" for a potential 2024 Olympics bid...",reuters,2015-2-12,https://www.reuters.com/article/idUSKBN0LG1UZ20150212
"Modest, inner-city Games concept for Berlin, Hamburg","... and the 2020 summer Games in Tokyo. Berlin last hosted the Olympics in Nazi..., eager to launch a summer Olympics candidacy, have proposed modest...",reuters,2014-9-01,https://www.reuters.com/article/idUSKBN0GW22920140901
"Japan releases 2020 stadium guidelines, but no cost estimates","... on Monday for wasting tax money.\nPreparations for the Olympics, Tokyo's...By Elaine Lies\nTOKYO (Reuters) - Japan approved guidelines for its...",reuters,2015-8-14,https://www.reuters.com/article/idUSKCN0QJ14X20150814
Games officials meet for 2022 vote as Boston withdraws,"... Olympic Committee started a week-long session in Malaysia on Tuesday, where... the selection of a host for the 2022 Winter Olympics and checks on new...",reuters,2015-7-28,https://www.reuters.com/article/idUSKCN0Q209V20150728
Soccer-Qatar aims to keep World Cup affordable despite COVID fall-out,"... major sports events, such as the Tokyo Olympics, which has been postponed...",reuters,2020-5-20,https://www.reuters.com/article/idUSL8N2D25M1
Gymnastics trio make NZ history ahead of Rio Games,"... a trio of athletes qualified for the Olympics.\nCourtney McGregor, Mikhail... at an Olympics since Sydney 2000.\nAll three qualified directly through...",reuters,2016-5-11,https://www.reuters.com/article/idUSKCN0Y21G4
Strong voices like Megan Rapinoe's are good for sports: German athlete body chief,"... ceremonies at this year's Tokyo Olympics, to avoid turning the Games... be in the focus in Tokyo as the nation faces another Olympic exclusion over its...",reuters,2020-1-16,https://www.reuters.com/article/idUSKBN1ZE2AH
IOC extends sponsor deal with Panasonic to 2024,... Olympic Committee has extended its sponsorship deal with Panasonic... deal with the IOC goes until 2016 and the Rio de Janeiro summer Olympics...,reuters,2014-2-06,https://www.reuters.com/article/idUSBREA1508E20140206
South Africa to bid for 2024 Games: sports minister,"...JOHANNESBURG (Reuters) - South Africa is to bid for the 2024 Olympics... to catch is the 2024 Olympics,\"" the Business Day newspaper on Tuesday...",reuters,2014-2-11,https://www.reuters.com/article/idUSBREA1A0M920140211
IOC wants new Japan member as soon as possible: Bach,"... regarding Takeda's future with Tokyo hosting the Olympics next year.\n\""I... for the hosting of the 2016 Rio de Janeiro and 2020 Tokyo Olympic...",reuters,2019-3-27,https://www.reuters.com/article/idUSKCN1R8277
Japan to cancel high school spring baseball tournament over coronavirus fears: NHK,...TOKYO (Reuters) - Japan will cancel its annual high school baseball... to host the Summer Olympics in July and August.\n\n (Reporting by Takashi...,reuters,2020-3-11,https://www.reuters.com/article/idUSKBN20Y11K
UPDATE 1-Japan to cancel high school spring baseball tournament over coronavirus fears- NHK,"...(Adds details)\nTOKYO, March 11 (Reuters) - Japan will cancel its... as the nation prepares to host the Summer Olympics in July and August...",reuters,2020-3-11,https://www.reuters.com/article/idUSL4N2B42FZ
"UPDATE 1-IOC chief Bach arrives to North Korea, to stay until Saturday",... in the Olympic Games Tokyo 2020 and Olympic Winter Games Beijing 2022... (Reuters) - International Olympic Committee (IOC) President Thomas Bach...,reuters,2018-3-29,https://www.reuters.com/article/idUSL3N1RB4L9
Wrestling reinstatement a win for Greece: federation,"... in the 2020 Olympic Games represented a victory for Greece, according... an unprecedented comeback on Sunday, reclaiming its place at the Tokyo Games after...",reuters,2013-9-09,https://www.reuters.com/article/idUSBRE98809M20130909
PREVIEW-Games-Women front and centre of Japan's Asian Games team,"...By Teppei Kasai\nTOKYO, Sept 11 (Reuters) - Japan heads to the Asian... Olympics despite having won the World Cup a year earlier, while the less...",reuters,2014-9-11,https://www.reuters.com/article/idUSL3N0RA16D20140911
"Budapest 2024 is bid for entire region, says PM Orban",... for the hosting of the 2024 Olympic Games would be a victory for the entire... Orban said on Tuesday. \nOrban and International Olympic Committee (IOC...,reuters,2015-12-15,https://www.reuters.com/article/idUSKBN0TY1WO20151215
UPDATE 2-Cycling-Dynamite Danes smash world record again to win team pursuit,"... for the Tokyo Olympics as they powered to gold at the world championships... Britain's Olympic title in Tokyo.\n\""This is great, this is an accomplishment...",reuters,2020-2-27,https://www.reuters.com/article/idUSL5N2AR96M
"At 49, race walker Garcia charged up for his 13th worlds","... a battery,\"" Garcia, who is targeting the 2020 Olympics in Tokyo, told... in my eighth Olympics will round up my athletics career in a definitive...",reuters,2019-9-23,https://www.reuters.com/article/idUSKBN1W820V
Young Turks form charm offensive,... front and center of Istanbul's bid to host the 2020 Olympic Games... of 25 to woo Olympic kingpins on Saturday when the Turkish capital...,reuters,2013-9-05,https://www.reuters.com/article/idUSBRE98412D20130905
"Japan slashes stadium costs, aims to meet IOC deadline",...TOKYO (Reuters) - Japan has agreed to slash the costs for a new... of the 2020 Olympics aimed to be completed by an International Olympic...,reuters,2015-8-28,https://www.reuters.com/article/idUSKCN0QX0LT20150828
Athletics: Farah wishes he had known earlier that Salazar faced ban,"... to the track to chase more gold in the 10,000m at this year's Tokyo Olympics...LONDON (Reuters) - Olympic champion Mo Farah said on Thursday he...",reuters,2020-1-09,https://www.reuters.com/article/idUSKBN1Z82KC
Fukushima operator finds new source of radiation leak into sea,"...\"".\nTokyo's victory over rivals Madrid and Istanbul to host the\n2020 Olympic...TOKYO, Feb 24 (Reuters) - The operator of the\ntsunami-crippled...",reuters,2015-2-24,https://www.reuters.com/article/idUSL4N0VY37O20150224
"UPDATE 1-Diamond Princess passenger dies, bringing ship's death toll to seven -NHK","...(Adds details, context)\nTOKYO, March 7 (Reuters) - A man who had been... to\nbe a triumphant Olympic year for Prime Minister Shinzo Abe.\nThe ship was evacuated...",reuters,2020-3-07,https://www.reuters.com/article/idUSL4N2B009U
Fukushima operator finds new source of radiation leak into sea,"...\"".\nTokyo's victory over rivals Madrid and Istanbul to host the\n2020 Olympic...TOKYO, Feb 24 (Reuters) - The operator of the\ntsunami-crippled...",reuters,2015-2-24,https://www.reuters.com/article/idUSL4N0VY37O20150224
Boxing qualifiers set for Wuhan nixed over health fears: media,...TOKYO (Reuters) - Qualifying boxing matches for Asia and Oceania... for the 2020 Olympic Games that were set to take place in China's Wuhan...,reuters,2020-1-22,https://www.reuters.com/article/idUSKBN1ZL0HE
Lochte looks forward to 2020 after winning 200IM,"...-time Olympic medalist and will be vying to compete in the 2020 Tokyo... Games, which would be his fifth appearance in the Olympics.\n\nHis...",reuters,2019-8-05,https://www.reuters.com/article/idUSKCN1UV1WE
"UPDATE 1-Games-Nagoya, Aichi prefecture to host 2026 Asian Games","... by the Olympic Council of Asia (OCA) on Sunday.\nThe Japanese bid..., 2019 Rugby World Cup and 2020 Summer Olympics, also staged the Asian...",reuters,2016-9-25,https://www.reuters.com/article/idUSL3N1BQ27K
"Questions on sailing, triathlon remain for 2020 : IOC's Coates","...By Elaine Lies\nTOKYO (Reuters) - Tokyo 2020 still faces questions... in particular remain unresolved, International Olympic Committee (IOC) Vice...",reuters,2018-4-24,https://www.reuters.com/article/idUSKBN1HV123
Games-Japan's Cambridge looking for individual success at Asian Games,... as an individual ahead of the 2020 Tokyo Olympics.\nIn the aftermath... as the possible face of Japanese athletics at the Tokyo 2020 Olympics...,reuters,2018-8-13,https://www.reuters.com/article/idUSL5N1V40NV
"IOC reviewing Games scenarios, cancellation not among them",...NEW YORK (Reuters) - The International Olympic Committee... is considering various scenarios for the Tokyo Games amid the coronavirus pandemic...,reuters,2020-3-20,https://www.reuters.com/article/idUSKBN2170N1
UPDATE 1-Soccer-Japan postpones games due to coronavirus concerns,"... in Italy, and raised alarm bells for organisers of the Tokyo 2020... Olympics.\nHealth Minister Katsunobu Kato said it was too early to talk...",reuters,2020-2-25,https://www.reuters.com/article/idUSL3N2AP2M6
Niger sprint star in middle of athletics' hormone debate,"... is no stranger to life's hurdles, but as she prepares for the Tokyo 2020 Olympics... also affects the South African double Olympic 800 metres champion, Caster...",reuters,2020-2-10,https://www.reuters.com/article/idUSKBN201189
Golf: Park is proud to see South Korea lead the way in resumption of sport,"... to figure out how to \""reset\"" her goals after the Tokyo Olympics were...",reuters,2020-5-13,https://www.reuters.com/article/idUSKBN22P1KP
Athletics-Farah wishes he had known earlier that Salazar faced ban,"...LONDON, Jan 9 (Reuters) - Olympic champion Mo Farah said on Thursday....\nAmerican Salazar stopped coaching Farah, double Olympic champion...",reuters,2020-1-09,https://www.reuters.com/article/idUSL8N29E63O
Games-Peru bursts with pride as Lima opens Pan Am Games,"... also serves as Olympic qualifying for Tokyo in 23 sports.\nAn eye-popping... of permanent sports infrastructure, like the first Olympic size swimming...",reuters,2019-7-26,https://www.reuters.com/article/idUSL2N24S01H
"Athletics-Alone, world champion Coleman trains through the uncertainty","... for an Olympics that may never take place in 2020.\n\""It's different and it is tough... grows to cancel this year's Olympics, the International Olympic Committee...",reuters,2020-3-23,https://www.reuters.com/article/idUSL1N2BG192
Japan's snow town turns into hotbed of coronavirus cases,"... about the Summer Olympics and halting tours of a whisky distillery... Tokyo, with 38 infections and one death, and residents are nervous.\n\""I...",reuters,2020-2-26,https://www.reuters.com/article/idUSKCN20K1TV
Japan's snow town turns into hotbed of coronavirus cases,"... fears about the Summer Olympics and halting tours of a whisky... outside Tokyo, with 38 infections and one death, and residents...",reuters,2020-2-26,https://www.reuters.com/article/idUSL2N2AQ04U
"Japan boosts 2020 logo defense, Belgian designer may take action",...TOKYO (Reuters) - The Japanese designer of the Tokyo 2020 Olympic... designer hinted at legal action.\nQuestions about whether the Tokyo...,reuters,2015-7-31,https://www.reuters.com/article/idUSKCN0Q50KK20150731
Fukushima operator finds new source of radiation leak into sea,"...TOKYO (Reuters) - The operator of the tsunami-crippled Fukushima... at Tokyo Electric Power Co Inc's Fukushima reactors, and 1-1\/2 years...",reuters,2015-2-24,https://www.reuters.com/article/idUSKBN0LS1ZN20150224
LeBron envies Team USA at Rio Games,"... the Olympic stage and has left the door open to joining the national squad... at the 2020 Tokyo Games.\nJames, who decided to skip what would have been...",reuters,2016-8-17,https://www.reuters.com/article/idUSKCN10T0BB
Swimming: Hagino triumphant on stellar night for Japan,"... to 1996 and give the Tokyo 2020 Olympic hosts plenty to celebrate... Olympics in) Tokyo. That's my next goal right now.\""\n\n (Reporting by Alan Baldwin; Editing by Greg Stutchbury)\n...",reuters,2016-8-06,https://www.reuters.com/article/idUSKCN10I01C
"Soccer-Germany considers bidding for Euro 2020 semis, final","... the 2020 Olympics, the country's football association said on Friday... Olympics host where Istanbul is a candidate. Countries have until Sept. 11...",reuters,2013-3-15,https://www.reuters.com/article/idUSL3N0C7I9O20130315
"Nikkei posts biggest gain since 2008 on Wall St surge, U.S. stimulus",....\nThe news that the Tokyo Olympics will be postponed to next\nyear....\nThe International Olympic Committee (IOC) and Japanese\ngovernment agreed to put...,reuters,2020-3-25,https://www.reuters.com/article/idUSL4N2BI26V
Burritos rise again as Taco Bell returns to Japan,... in the country ahead of the Tokyo Olympics when both local and foreign...TOKYO (Reuters) - Fast food chain Taco Bell returned to Japan...,reuters,2015-4-21,https://www.reuters.com/article/idUSKBN0NC1R220150421
Curvy dancing prepares Fujiwara for marathon,"...By Ruairidh Villar\nTOKYO (Reuters) - The hip-shaking Japanese fitness... for the London Olympics.\nHiromi Kashiki, the creator of the popular...",reuters,2012-3-12,https://www.reuters.com/article/idUSBRE82B0QZ20120312
Confusion over 2020 golf venue dates back to bid: report,"... for the 2020 Tokyo Olympics golf events, which does not allow full...By Elaine Lies\nTOKYO (Reuters) - Problems surrounding the venue...",reuters,2017-2-15,https://www.reuters.com/article/idUSKBN15U0UU
Golf-Park is proud to see South Korea lead the way in resumption of sport,"... trying to figure out how to \""reset\"" her goals after the Tokyo Olympics...",reuters,2020-5-13,https://www.reuters.com/article/idUSL4N2CV23F
Games-Hosts Indonesia bid emotional farewell to 18th Asiad,... announced its intention to bid for the 2032 Olympics.\nTokyo will host the next... at the Gelora Bung Karno stadium on Sunday with the Olympic Council of Asia...,reuters,2018-9-02,https://www.reuters.com/article/idUSL3N1VO07H
Nikkei posts 2nd straight weekly gain; Fed's decision awaited,"...TOKYO, Sept 13 (Reuters) - Japan's Nikkei share average\ninched up 0.1...-consecutive weekly gain, helped\nby euphoria after Tokyo was selected to host...",reuters,2013-9-13,https://www.reuters.com/article/idUSL3N0H919420130913
Japan economic package to total $182 billion: sources,"... and build infrastructure for the 2020 Tokyo Olympics, they said.\n($1...TOKYO (Reuters) - A Japanese government spending package, aimed...",reuters,2013-12-03,https://www.reuters.com/article/idUSBRE9B21AI20131203
Athletics-Coleman sprints to season's fastest 60 metres at U.S. champs,"..., the Tokyo Olympic 100 metres favorite as the world champion, went...-time Olympic sprint medallist Ato Boldon, now an NBC Sports analyst...",reuters,2020-2-14,https://www.reuters.com/article/idUSL1N2AF02G
New U.S. women's basketball coach not tinkering with winning formula,... an automatic berth to the 2020 Tokyo Olympics.\nIf they fall short in Spain... Olympic gold medals.\nThe University of South Carolina women's coach...,reuters,2017-3-10,https://www.reuters.com/article/idUSKBN16H2L5
2020 Games postponement signals growing power shift from IOC to athletes,"... for the International Olympic Committee, which had yet to postpone the Tokyo....\""\nDays later the IOC acquiesced, delaying the Olympics until July 2021...",reuters,2020-3-31,https://www.reuters.com/article/idUSKBN21I1AS
"Scarred by 2020, Gen Z looks to a COVID-free future","... the international events that would secure her a berth at the Tokyo Olympics... sabre competition in 2019, she seemed set for the Olympics via the African...",reuters,2020-12-24,https://www.reuters.com/article/idUSKBN28Y0NL
Athletics-Farah wishes he had known earlier that Salazar faced ban,"...LONDON, Jan 9 (Reuters) - Olympic champion Mo Farah said on Thursday....\nAmerican Salazar stopped coaching Farah, double Olympic champion...",reuters,2020-1-09,https://www.reuters.com/article/idUSL8N29E63O
Factbox: Sprint doping scandals over the past 25 years,... championships in Tokyo who never competed at an Olympics after a ban... 100 meters gold medal at the 1988 Seoul Olympics after testing positive...,reuters,2013-7-14,https://www.reuters.com/article/idUSBRE96D0FE20130714
"Nikkei posts biggest gain since 2008 on Wall St surge, U.S. stimulus",....\nThe news that the Tokyo Olympics will be postponed to next\nyear....\nThe International Olympic Committee (IOC) and Japanese\ngovernment agreed to put...,reuters,2020-3-25,https://www.reuters.com/article/idUSL4N2BI26V
Eleven British sports bodies call for funding changes,"... ahead of the 2020 Tokyo Olympics.\n\""We've been thrown under a bus... impossible to qualify for the Tokyo Olympics and Paralympics,\"" it added.\n\""Even...",reuters,2017-6-29,https://www.reuters.com/article/idUSKBN19K1GK
Foreigners net sellers of Japanese stocks last week on coronavirus fears,... and scupper the Tokyo Olympics.\nOverseas investors sold a net 968.43 billion... around the world over whether the Tokyo\nOlympics can proceed...,reuters,2020-3-19,https://www.reuters.com/article/idUSL4N2BC2IB
Australia's 'Golden Girl' Betty Cuthbert dies,"... athlete to have won the Olympic 100, 200 and 400 metres titles, has died... double as a teenager at the 1956 Melbourne Olympics and returned after...",reuters,2017-8-06,https://www.reuters.com/article/idUSKBN1AM0WG
Judo: Jordanian Judoka stays in shape during lockdown by lifting little sister,"... in Jordan, Olympic hopeful judoka Hadeel Alami has hit upon an unorthodox... of the Tokyo Games to 2021.\n\""I came up with a training regimen...",reuters,2020-4-13,https://www.reuters.com/article/idUSKCN21V16E
2020 golf venue postpones decision on ending ban on women,"... golf for the Tokyo 2020 Olympics, failed to reach a decision about... playing on Sundays.\nThe Tokyo Olympic organizing committee sent a letter...",reuters,2017-2-07,https://www.reuters.com/article/idUSKBN15M11W
Golf: Park is proud to see South Korea lead the way in resumption of sport,"... to figure out how to \""reset\"" her goals after the Tokyo Olympics were...",reuters,2020-5-13,https://www.reuters.com/article/idUSKBN22P1KP
Golf-Park is proud to see South Korea lead the way in resumption of sport,"... trying to figure out how to \""reset\"" her goals after the Tokyo Olympics...",reuters,2020-5-13,https://www.reuters.com/article/idUSL4N2CV23F
LeBron envies Team USA at Rio Games,"... the Olympic stage and has left the door open to joining the national squad... at the 2020 Tokyo Games.\nJames, who decided to skip what would have been...",reuters,2016-8-17,https://www.reuters.com/article/idUSKCN10T0BB
Swimming: Hagino triumphant on stellar night for Japan,"... to 1996 and give the Tokyo 2020 Olympic hosts plenty to celebrate... Olympics in) Tokyo. That's my next goal right now.\""\n\n (Reporting by Alan Baldwin; Editing by Greg Stutchbury)\n...",reuters,2016-8-06,https://www.reuters.com/article/idUSKCN10I01C
Athletics: Prefontaine Classic to be held near San Francisco,... trials for the Tokyo Olympics the same year.\n\n (Reporting by Gene Cherry....\nCompletion is set for 2020 with Eugene also hosting the U.S. Olympic...,reuters,2019-2-12,https://www.reuters.com/article/idUSKCN1Q209H
"Japan train with \""rice balls\"" to sharpen soccer skills",...TOKYO (Reuters) - Japan have come up with a novel way of preparing... themselves for this year's London Olympic men's soccer tournament...,reuters,2012-5-21,https://www.reuters.com/article/idUSBRE84K05Y20120521
Japanese hammer thrower Murofushi retires after missing Rio berth,"... at the 2016 Rio Olympics.\nMurofushi, who won gold in the 2004 Athens... championships.\nThe 41-year-old is also the sports director for the 2020 Tokyo...",reuters,2016-7-08,https://www.reuters.com/article/idUSKCN0ZO17T
Gymnastics: Biles wins comeback after two-year break,"... in further Olympic glory in Tokyo in 2020.\nBiles, 21, is among more than... medals at the Rio Olympics, Simone Biles recorded the top score...",reuters,2018-7-29,https://www.reuters.com/article/idUSKBN1KJ03I
Gymnastics-Biles wins comeback after two-year break,"... will culminate in further Olympic glory in Tokyo in 2020.\nBiles, 21, is among... gold medals at the Rio Olympics, Simone Biles recorded the top score...",reuters,2018-7-28,https://www.reuters.com/article/idUSL1N1UP00X
Swimming: Campbell rediscovers love for swimming after long break,"... Games at the Gold Coast in 2018, followed by the 2020 Tokyo Olympics... Olympics where she failed to medal in the 50 and 100 freestyle events...",reuters,2017-10-27,https://www.reuters.com/article/idUSKBN1CW0KC
Athletics-Turkish hurdler Yanit handed doping suspension,"... Istanbul, Madrid or Tokyo will host the 2020 Olympics.\nIn May... of a Sept. 7 International Olympic Committee (IOC) vote on whether...",reuters,2013-8-28,https://www.reuters.com/article/idUSL6N0GT1DI20130828
Gymnastics-Australia lure Raisman coach Brestyan to guide national team,... the Commonwealth Games on the Gold Coast next year and the Tokyo Olympics in 2020... six-times Olympics medallist Aly Raisman and retired multiple world...,reuters,2017-3-03,https://www.reuters.com/article/idUSL3N1GG209
Boxing-Britain's Muhammad Ali handed two year ban for positive test,"...LONDON, Feb 6 (Reuters) - British Olympic boxer Muhammad Ali has been....\nThe 21-year-old, who competed as a flyweight at the 2016 Olympic Games...",reuters,2018-2-06,https://www.reuters.com/article/idUSL8N1PW52D
Boxing: Britain's Muhammad Ali handed two year ban for positive test,"... on, with the aim of competing at the 2020 Tokyo Olympics.\n\n\n (Reporting...LONDON (Reuters) - British Olympic boxer Muhammad Ali has been banned...",reuters,2018-2-06,https://www.reuters.com/article/idUSKBN1FQ1X2
Indian players skip All England badminton over coronavirus fears,... badminton events that were to serve as qualifiers for the Olympics have... will award points towards securing Tokyo spots.\nThe top 16 singles...,reuters,2020-3-06,https://www.reuters.com/article/idUSL4N2AZ1TB
Japanese swimmer Ikee tries to turn tide as coronavirus saps blood donations,... for this year's Tokyo Olympics until she was diagnosed with leukaemia...By Chris Gallagher\nTOKYO (Reuters) - Japanese star swimmer Rikako...,reuters,2020-3-05,https://www.reuters.com/article/idUSKBN20T06K
Japanese swimmer Ikee tries to turn tide as coronavirus saps blood donations,"... contender for this year's Tokyo Olympics until she was diagnosed...By Chris Gallagher\nTOKYO, March 6 (Reuters) - Japanese star swimmer...",reuters,2020-3-05,https://www.reuters.com/article/idUSL4N2AZ0C4
FACTBOX-Sprint doping scandals over the past 25 years,... championships in Tokyo who never competed at an\nOlympics after a ban...). Stripped of his 100 metres gold\nmedal at the 1988 Seoul Olympics after...,reuters,2013-7-14,https://www.reuters.com/article/idUSL1N0FK0DC20130714
FACTBOX-Athletics-Sprint doping scandals over the past 25 years,... at the 1991 world championships in Tokyo who never competed at an Olympics... of his 100 metres gold medal at the 1988 Seoul Olympics after testing...,reuters,2013-9-23,https://www.reuters.com/article/idUSL3N0HF2HD20130923
Judo-Frenchman Riner suffers first loss in 10 years,"...Feb 9 (Reuters) - France's double Olympic champion judoka Teddy Riner... stunned.\nRiner, who won the Olympic title at the London 2012 and Rio 2016...",reuters,2020-2-09,https://www.reuters.com/article/idUSL4N2A90BF
Indonesia Open among host of events suspended due to COVID-19,... evaluating the impact of the rescheduling of the Tokyo Olympics to 2021 due...,reuters,2020-4-06,https://www.reuters.com/article/idUSKBN21O1GA
Beach volleyball event in China postponed due to coronavirus,"..., China has been postponed until after the Tokyo 2020 Olympics due...",reuters,2020-2-17,https://www.reuters.com/article/idUSKBN20B1U6
Japan's Mitsui Fudosan to develop $3.6 billion office tower in New York,"...TOKYO (Reuters) - Japanese property developer Mitsui Fudosan Co &lt... aggressively developing office properties in Tokyo, said it has positioned...",reuters,2017-8-31,https://www.reuters.com/article/idUSKCN1BC3MD
RPT-Rugby-USA Rugby to file for bankruptcy,"..., which had previously qualified for the 2020 Tokyo Olympics, which have...",reuters,2020-3-31,https://www.reuters.com/article/idUSL4N2BO4U7
Japan 2020 bid leader says firm at center of questions is legitimate,...TOKYO (Reuters) - The leader of Japan's bid for the 2020 Summer... Olympics and other Japanese officials on Monday said the company...,reuters,2016-5-16,https://www.reuters.com/article/idUSKCN0Y70WA
Weightlifting-Bulgarian federation seeks ex-champions' help to pay IWF fine,"... for the 2020 Olympic Games in Tokyo due to its doping violations from 2008... European, world and Olympic champions and medallists, their coaches...",reuters,2018-4-26,https://www.reuters.com/article/idUSL8N1S38C1
Equestrian-Our horses were not prepared for 2020 Games: France's Staut,...By Rohith Nair\nApril 6 (Reuters) - The Olympics being postponed... whose horses were not quite ready to defend their crown at the Tokyo...,reuters,2020-4-06,https://www.reuters.com/article/idUSL4N2BU2NH
Russia names new sports minister in government reshuffle,"... events, including the 2020 Tokyo Olympics and the 2022 soccer World Cup... this year's Olympics. \nMatytsin, who has served as FISU president since 2015...",reuters,2020-1-21,https://www.reuters.com/article/idUSKBN1ZK2CO
Rugby-USA Rugby to file for bankruptcy,"... national teams, which had previously qualified for the 2020 Tokyo... Olympics, which have been pushed back a year due to the global health...",reuters,2020-3-30,https://www.reuters.com/article/idUSL4N2BN5YL
Queensland to bid to bring Games back to Australia in 2032,... the Olympics back to the peninsula.\nTokyo will host the Summer Olympics... Olympics to Australia for the third time in 2032 if it can get...,reuters,2019-12-09,https://www.reuters.com/article/idUSKBN1YD0IE
Japan's Mitsui Fudosan to develop $3.6 bln office tower in New York,"...TOKYO, Sept 1 (Reuters) - Japanese property developer Mitsui\nFudosan... developing\noffice properties in Tokyo, said it has positioned overseas...",reuters,2017-8-31,https://www.reuters.com/article/idUSL4N1LI1MI
"Japan stadium to cost over $2 billion, stick with basic design","...By Elaine Lies\nTOKYO (Reuters) - Japan's trouble-plagued new National... Stadium, the centerpiece of the 2020 Summer Olympics, will cost more...",reuters,2015-6-29,https://www.reuters.com/article/idUSKCN0P90N720150629
Japan dismisses plagiarism claims over 2020 logo,"...By Elaine Lies\nTOKYO (Reuters) - Tokyo Olympics organizers said... for Japan after the March 11, 2011 earthquake and tsunami.\nThe Tokyo...",reuters,2015-7-30,https://www.reuters.com/article/idUSKCN0Q409R20150730
IOC sees 2020 golf course row being resolved by June,...By Chris Gallagher\nTOKYO (Reuters) - The club scheduled to host golf... at the 2020 Tokyo Games appears to be moving towards a policy...,reuters,2017-3-02,https://www.reuters.com/article/idUSKBN16916L
South Korea looks to ease name pain for London,"... names in English at this year's London Olympics to ease confusion... at the July 27-August 12 Games.\nAt the 2008 Beijing Olympics, baseball...",reuters,2012-3-30,https://www.reuters.com/article/idUSBRE82T0ES20120330
"Surfing, canoe federations take stand-up paddle row to CAS","... to be included in the 2020 Tokyo Olympics. The ISA had unsuccessfully....\nBoth federations, which are part of the Olympic Games program, have...",reuters,2017-6-15,https://www.reuters.com/article/idUSKBN196179
Japan won't have new National Stadium ready for 2019 Rugby World Cup,"... set to be the centrepiece for the 2020 Olympics Games in Tokyo, had...TOKYO, July 17 (Reuters) - Japan's new National Stadium has been...",reuters,2015-7-17,https://www.reuters.com/article/idUST9N0ZV03F20150717
More passengers to disembark from coronavirus-hit cruise ship in Japan,"... criticism of\nauthorities just months before the Tokyo Summer Olympics...TOKYO, Feb 20 (Reuters) - A second group of about 600\nJapanese...",reuters,2020-2-19,https://www.reuters.com/article/idUSL4N2AJ5BT
Gitau wins in Japan as Gebrselassie drops out,...TOKYO (Reuters) - Kenyan Joseph Gitau produced an upset victory... of Poland third in 2:08:42.\nGebrselassie ran in February's Tokyo...,reuters,2012-12-02,https://www.reuters.com/article/idUSBRE8B102420121202
Baseball-Castro son named as federation's global ambassador,"... be included at the Tokyo 2020 Olympics.\nAntonio Castro, a fervent... was formed as baseball and softball, out of the Olympics since 2008, joined...",reuters,2015-2-03,https://www.reuters.com/article/idUSL4N0VD5VL20150203
Judo: Frenchman Riner suffers first loss in 10 years,"...PARIS (Reuters) - France's double Olympic champion judoka Teddy Riner....\nRiner, who won the Olympic title at the London 2012 and Rio 2016...",reuters,2020-2-09,https://www.reuters.com/article/idUSKBN2030II
OCA add three sports to Hangzhou Asian Games programme for 2022,"... year's Olympic Games in Tokyo which will feature a total of 33 sports... taking the number of approved sports at the event to 40, the Olympic...",reuters,2019-9-11,https://www.reuters.com/article/idUSKCN1VW1QP
What you need to know about the coronavirus today,"... years would be the \""most feasible\"" option if the Tokyo Olympics cannot... browser.\n\nAn Olympian test\nFor weeks, Olympic organizers have relentlessly...",reuters,2020-3-11,https://www.reuters.com/article/idUSKBN20Y1HV
"Istanbul deflects Syria fears, says Games good for region",...By Alexandra Ulmer\nBUENOS AIRES (Reuters) - Istanbul's Olympic bid... of staging the 2020 Games.\nThe International Olympic Committee (IOC) will vote...,reuters,2013-9-03,https://www.reuters.com/article/idUSBRE98212720130903
Japanese table tennis prodigy told to enjoy salad days,...TOKYO (Reuters) - Teenage Japanese table tennis player Koki Niwa has... up to this year's London Olympics to fix his sloppy eating habits...,reuters,2012-5-11,https://www.reuters.com/article/idUSBRE84A0CR20120511
Badminton: Malaysia's Lee eyes comeback after cancer treatment,"... Tokyo Olympics, he said on Thursday.\nSpeaking at his first news... Olympic silver medalist said he has no intention of retiring.\n\""I love...",reuters,2018-11-08,https://www.reuters.com/article/idUSKCN1ND1ES
