news_title,news_content,news_source,news_pubtime,news_url
"‘30 Rock’ Reunion Review: A Few Laughs, a Lot of Blergh","The TV-biz satire spent a joking-not-joking night selling NBCUniversal TV, winking so hard that it injured itself.",New York Times,2020/7/17,https://www.nytimes.com/2020/07/17/arts/television/30-rock-reunion-review.html?searchResultPosition=877
When the Bus No Longer Rolls Into Town,The final shutdown of Greyhound bus service in Canada will add to a growing accessibility problem for rural communities.,New York Times,2021/5/14,https://www.nytimes.com/2021/05/14/world/canada/Greyhound-ends-Canada-service.html?searchResultPosition=878
What if Restaurants and Pubs Disappear in Australia?,The relaxed country is known for its rich restaurant and bar culture. What will happen if its hospitality industry crumbles?,New York Times,2020/3/27,https://www.nytimes.com/2020/03/27/world/australia/australia-restaurants-coronavirus-hospitality.html?searchResultPosition=879
Your Thursday Briefing,Brittle ties between Russia and Belarus.,New York Times,2021/5/26,https://www.nytimes.com/2021/05/26/briefing/belarus-russia-blinken-israel-palestinians.html?searchResultPosition=880
Your Thursday Briefing,Brittle ties between Russia and Belarus.,New York Times,2021/5/26,https://www.nytimes.com/2021/05/26/briefing/belarus-russia-blinken-israel-palestinians.html?searchResultPosition=881
Your Thursday Briefing,The thorny business of vaccine distribution.,New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/briefing/myanmar-italy-politics-coronavirus-vaccines.html?searchResultPosition=882
Suspension Reduced for Gymnastics Coach Accused of Emotional and Physical Abuse,"An arbitrator hearing an appeal from Maggie Haney, who has coached an Olympian and other top athletes, decided some of the testimony against her was improperly used.",New York Times,2020/12/9,https://www.nytimes.com/2020/12/09/sports/olympics/maggie-haney-gymnastics-abuse.html?searchResultPosition=883
Your Friday Briefing,Italy’s uneven vaccine coverage.,New York Times,2021/6/3,https://www.nytimes.com/2021/06/03/briefing/italy-vaccinations-shipping-facebook.html?searchResultPosition=884
Your Friday Briefing,Israel’s moral quandary over vaccinations.,New York Times,2021/2/18,https://www.nytimes.com/2021/02/18/briefing/israel-vaccinations-mars-whistling-language.html?searchResultPosition=885
Coronavirus Briefing: What Happened Today,We may never reach herd immunity.,New York Times,2021/5/3,https://www.nytimes.com/2021/05/03/us/coronavirus-today-herd-immunity.html?searchResultPosition=886
"Jewell Loyd Is in the Gym, Building Her Game and a Community","A trying year, on and off the court, helped Loyd finally embrace herself as an elite Black female athlete.",New York Times,2021/2/27,https://www.nytimes.com/2021/02/27/sports/basketball/jewell-loyd-seattle-storm.html?searchResultPosition=887
Your Wednesday Briefing,A crucial vote in Israel.,New York Times,2021/6/8,https://www.nytimes.com/2021/06/08/briefing/israel-politics-police-coronavirus.html?searchResultPosition=888
Your Wednesday Briefing,Freebies and warnings in China’s vaccine push.,New York Times,2021/4/6,https://www.nytimes.com/2021/04/06/briefing/chinese-vaccines-iran-nuclear-deal.html?searchResultPosition=889
An Alternate Reality for the WarnerMedia Deal,What if Time Warner had gotten a fateful phone call earlier in 2016?,New York Times,2021/5/24,https://www.nytimes.com/2021/05/24/business/dealbook/att-discovery-warnermedia-backstory.html?searchResultPosition=890
Your Thursday Briefing,Brittle ties between Russia and Belarus.,New York Times,2021/5/26,https://www.nytimes.com/2021/05/26/briefing/belarus-russia-blinken-israel-palestinians.html?searchResultPosition=891
Your Thursday Briefing,The thorny business of vaccine distribution.,New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/briefing/myanmar-italy-politics-coronavirus-vaccines.html?searchResultPosition=892
Suspension Reduced for Gymnastics Coach Accused of Emotional and Physical Abuse,"An arbitrator hearing an appeal from Maggie Haney, who has coached an Olympian and other top athletes, decided some of the testimony against her was improperly used.",New York Times,2020/12/9,https://www.nytimes.com/2020/12/09/sports/olympics/maggie-haney-gymnastics-abuse.html?searchResultPosition=893
Your Friday Briefing,Italy’s uneven vaccine coverage.,New York Times,2021/6/3,https://www.nytimes.com/2021/06/03/briefing/italy-vaccinations-shipping-facebook.html?searchResultPosition=894
Your Friday Briefing,Israel’s moral quandary over vaccinations.,New York Times,2021/2/18,https://www.nytimes.com/2021/02/18/briefing/israel-vaccinations-mars-whistling-language.html?searchResultPosition=895
Coronavirus Briefing: What Happened Today,We may never reach herd immunity.,New York Times,2021/5/3,https://www.nytimes.com/2021/05/03/us/coronavirus-today-herd-immunity.html?searchResultPosition=896
"Jewell Loyd Is in the Gym, Building Her Game and a Community","A trying year, on and off the court, helped Loyd finally embrace herself as an elite Black female athlete.",New York Times,2021/2/27,https://www.nytimes.com/2021/02/27/sports/basketball/jewell-loyd-seattle-storm.html?searchResultPosition=897
Your Wednesday Briefing,A crucial vote in Israel.,New York Times,2021/6/8,https://www.nytimes.com/2021/06/08/briefing/israel-politics-police-coronavirus.html?searchResultPosition=898
Your Wednesday Briefing,Freebies and warnings in China’s vaccine push.,New York Times,2021/4/6,https://www.nytimes.com/2021/04/06/briefing/chinese-vaccines-iran-nuclear-deal.html?searchResultPosition=899
An Alternate Reality for the WarnerMedia Deal,What if Time Warner had gotten a fateful phone call earlier in 2016?,New York Times,2021/5/24,https://www.nytimes.com/2021/05/24/business/dealbook/att-discovery-warnermedia-backstory.html?searchResultPosition=900
"Events to Shake, or Gently Rattle, the World in 2021",Planning your calendar for next year? Here are a few events to look out for.,New York Times,2020/12/6,https://www.nytimes.com/2020/12/06/opinion/events-world-2021.html?searchResultPosition=901
"N.B.A. All-Star Game Would Be ‘Slap in the Face,’ LeBron James Says","James, the Los Angeles Lakers star, has “zero energy and zero excitement” about flying to Atlanta in a pandemic for an exhibition game.",New York Times,2021/2/5,https://www.nytimes.com/2021/02/05/sports/basketball/nba-all-star-game-lebron-james.html?searchResultPosition=902
Stocks Surge on Hopes for Economic Rescue Deal,Live updates on stock market and business news during the coronavirus outbreak.,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/business/coronavirus-stock-market-live-tracker.html?searchResultPosition=903
Coronavirus Briefing: What Happened Today,Will the U.S. meet Biden’s deadline?,New York Times,2021/6/3,https://www.nytimes.com/2021/06/03/us/coronavirus-briefing-what-happened-today.html?searchResultPosition=904
Canada Will Have a Big Say on the Return of Major Sports in the U.S.,"President Trump is pushing for the return of sports soon in the United States. Up in Canada, that’s not happening.",New York Times,2020/4/22,https://www.nytimes.com/2020/04/22/sports/coronavirus-sports-canada.html?searchResultPosition=905
A Softball Team’s Tweet to Trump Leads Players to Quit Mid-Series,The players said they did not want a photo of them standing during the national anthem to be used for political purposes.,New York Times,2020/6/24,https://www.nytimes.com/2020/06/24/sports/scrap-yard-softball-anthem-tweet.html?searchResultPosition=906
Your Friday Briefing,Vaccine diplomacy from China and India.,New York Times,2021/2/11,https://www.nytimes.com/2021/02/11/briefing/vaccines-china-india-lunar-new-year.html?searchResultPosition=907
Tennis Can’t Quit Its Covid Bubble,"The world is opening, but tennis players are still dealing with serious restrictions on their movement, and they are not happy about it.",New York Times,2021/6/2,https://www.nytimes.com/2021/06/02/sports/tennis/french-open-covid-bubble.html?searchResultPosition=908
Coronavirus Briefing: What Happened Today,China is experiencing its worst surge of the virus since the summer.,New York Times,2021/1/15,https://www.nytimes.com/2021/01/15/us/coronavirus-today.html?searchResultPosition=909
Over the Moon,Olivia Mitra Framke wafts us into space.,New York Times,2021/3/27,https://www.nytimes.com/2021/03/27/crosswords/daily-puzzle-2021-03-28.html?searchResultPosition=910
"Events to Shake, or Gently Rattle, the World in 2021",Planning your calendar for next year? Here are a few events to look out for.,New York Times,2020/12/6,https://www.nytimes.com/2020/12/06/opinion/events-world-2021.html?searchResultPosition=911
"N.B.A. All-Star Game Would Be ‘Slap in the Face,’ LeBron James Says","James, the Los Angeles Lakers star, has “zero energy and zero excitement” about flying to Atlanta in a pandemic for an exhibition game.",New York Times,2021/2/5,https://www.nytimes.com/2021/02/05/sports/basketball/nba-all-star-game-lebron-james.html?searchResultPosition=912
Stocks Surge on Hopes for Economic Rescue Deal,Live updates on stock market and business news during the coronavirus outbreak.,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/business/coronavirus-stock-market-live-tracker.html?searchResultPosition=913
Coronavirus Briefing: What Happened Today,Will the U.S. meet Biden’s deadline?,New York Times,2021/6/3,https://www.nytimes.com/2021/06/03/us/coronavirus-briefing-what-happened-today.html?searchResultPosition=914
Canada Will Have a Big Say on the Return of Major Sports in the U.S.,"President Trump is pushing for the return of sports soon in the United States. Up in Canada, that’s not happening.",New York Times,2020/4/22,https://www.nytimes.com/2020/04/22/sports/coronavirus-sports-canada.html?searchResultPosition=915
A Softball Team’s Tweet to Trump Leads Players to Quit Mid-Series,The players said they did not want a photo of them standing during the national anthem to be used for political purposes.,New York Times,2020/6/24,https://www.nytimes.com/2020/06/24/sports/scrap-yard-softball-anthem-tweet.html?searchResultPosition=916
Your Friday Briefing,Vaccine diplomacy from China and India.,New York Times,2021/2/11,https://www.nytimes.com/2021/02/11/briefing/vaccines-china-india-lunar-new-year.html?searchResultPosition=917
Tennis Can’t Quit Its Covid Bubble,"The world is opening, but tennis players are still dealing with serious restrictions on their movement, and they are not happy about it.",New York Times,2021/6/2,https://www.nytimes.com/2021/06/02/sports/tennis/french-open-covid-bubble.html?searchResultPosition=918
Coronavirus Briefing: What Happened Today,China is experiencing its worst surge of the virus since the summer.,New York Times,2021/1/15,https://www.nytimes.com/2021/01/15/us/coronavirus-today.html?searchResultPosition=919
Over the Moon,Olivia Mitra Framke wafts us into space.,New York Times,2021/3/27,https://www.nytimes.com/2021/03/27/crosswords/daily-puzzle-2021-03-28.html?searchResultPosition=920
Competitive Marble Racing Finds Fans in a World Missing Sports,"Videos of the races are meant to be an escape from reality and a distraction from the coronavirus pandemic, organizers say.",New York Times,2020/4/18,https://www.nytimes.com/2020/04/18/sports/marble-racing-track-videos.html?searchResultPosition=921
U.S. Women’s Soccer Team Sets Price for Ending Lawsuit: $67 Million,"In court filings ahead of a looming gender discrimination trial, the players and U.S. Soccer proposed resolutions to a long-running equal pay fight.",New York Times,2020/2/21,https://www.nytimes.com/2020/02/21/sports/soccer/uswnt-equal-pay-lawsuit.html?searchResultPosition=922
Stocks Surge on Hopes for Economic Rescue Deal,Live updates on stock market and business news during the coronavirus outbreak.,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/business/coronavirus-stock-market-live-tracker.html?searchResultPosition=923
Coronavirus Briefing: What Happened Today,China is experiencing its worst surge of the virus since the summer.,New York Times,2021/1/15,https://www.nytimes.com/2021/01/15/us/coronavirus-today.html?searchResultPosition=924
What’s on TV Thursday: ‘Madea’s Farewell Play’ and ‘Rising Phoenix’,A recording of Tyler Perry’s final show as Madea debuts on BET+. And a new Netflix documentary looks at the history of the Paralympics.,New York Times,2020/8/27,https://www.nytimes.com/2020/08/27/arts/television/whats-on-tv-thursday-madeas-farewell-play-and-rising-phoenix.html?searchResultPosition=925
Your Wednesday Briefing,Freebies and warnings in China’s vaccine push.,New York Times,2021/4/6,https://www.nytimes.com/2021/04/06/briefing/chinese-vaccines-iran-nuclear-deal.html?searchResultPosition=926
A Softball Team’s Tweet to Trump Leads Players to Quit Mid-Series,The players said they did not want a photo of them standing during the national anthem to be used for political purposes.,New York Times,2020/6/24,https://www.nytimes.com/2020/06/24/sports/scrap-yard-softball-anthem-tweet.html?searchResultPosition=927
"Coronavirus, Remembering Christchurch, Israel Elections: Your Monday Briefing",Here’s what you need to know.,New York Times,2020/3/15,https://www.nytimes.com/2020/03/15/briefing/coronavirus-christchurch-new-zealand-israel-elections.html?searchResultPosition=928
Many Want to Be Japan’s New Leader. Do They Know What Awaits Them?,"The coronavirus, a tanking economy, an aggressive China, a postponed Olympics, a U.S. election: That’s just the start. And any successor will confront those challenges without having the stature of Shinzo Abe.",New York Times,2020/8/29,https://www.nytimes.com/2020/08/29/world/asia/japan-new-prime-minister.html?searchResultPosition=929
Your Thursday Briefing,Xi’s plan for China’s post-Covid rise.,New York Times,2021/3/3,https://www.nytimes.com/2021/03/03/briefing/variant-spread-brazil-china-party-meeting.html?searchResultPosition=930
"The Chiefs, the Buccaneers and the Elephant in the Room","With the whole world watching, the N.F.L. and CBS face the challenge of presenting a uniquely American spectacle in a time of misery.",New York Times,2021/2/4,https://www.nytimes.com/2021/02/04/sports/football/coronavirus-super-bowl.html?searchResultPosition=931
"In 2020, Sports Was About Staying Safe and Speaking Out",This was the year of the bubble and of players forcefully demanding racial justice.,New York Times,2020/12/16,https://www.nytimes.com/2020/12/16/sports/year-bubble-coronavirus-moments.html?searchResultPosition=932
A Softball Team’s Tweet to Trump Leads Players to Quit Mid-Series,The players said they did not want a photo of them standing during the national anthem to be used for political purposes.,New York Times,2020/6/24,https://www.nytimes.com/2020/06/24/sports/scrap-yard-softball-anthem-tweet.html?searchResultPosition=933
Japan’s Plan for Fukushima Wastewater Meets a Wall of Mistrust in Asia,The government in Tokyo says criticism of its intention to release treated water into the ocean is unscientific. South Korea has called the proposal “utterly intolerable.”,New York Times,2021/4/13,https://www.nytimes.com/2021/04/13/world/asia/japan-fukushima-nuclear-wastewater.html?searchResultPosition=934
Covid Absolutism,And what else you need to know today.,New York Times,2021/2/12,https://www.nytimes.com/2021/02/12/briefing/trump-covid-chick-corea-olympics-president.html?searchResultPosition=935
"Coronavirus, India’s lockdown, Jamal Khashoggi: Your Thursday Briefing",Here’s what you need to know.,New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/briefing/coronavirus-india-lockdown-jamal-khashoggi.html?searchResultPosition=936
The Business World Wakes Up to a Pandemic,"Businesses are adjusting to a new reality in which everyday social interactions are altered, travel is restricted and general economic activity is limited.",New York Times,2020/3/12,https://www.nytimes.com/2020/03/12/business/dealbook/coronavirus-pandemic-business-markets.html?searchResultPosition=937
Coronavirus Briefing: What Happened Today,China is experiencing its worst surge of the virus since the summer.,New York Times,2021/1/15,https://www.nytimes.com/2021/01/15/us/coronavirus-today.html?searchResultPosition=938
Your Wednesday Briefing,Freebies and warnings in China’s vaccine push.,New York Times,2021/4/6,https://www.nytimes.com/2021/04/06/briefing/chinese-vaccines-iran-nuclear-deal.html?searchResultPosition=939
Can It Still Be ‘Euro 2020’ in 2021? Sponsors Hope So,"The coronavirus pandemic pushed the European Championship to 2021. For companies with warehouses full of Euro 2020 merchandise, it may be better to pretend nothing has changed.",New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/sports/soccer/euro-2020-coronavirus-postponed-merchandise.html?searchResultPosition=940
"The Chiefs, the Buccaneers and the Elephant in the Room","With the whole world watching, the N.F.L. and CBS face the challenge of presenting a uniquely American spectacle in a time of misery.",New York Times,2021/2/4,https://www.nytimes.com/2021/02/04/sports/football/coronavirus-super-bowl.html?searchResultPosition=941
"In 2020, Sports Was About Staying Safe and Speaking Out",This was the year of the bubble and of players forcefully demanding racial justice.,New York Times,2020/12/16,https://www.nytimes.com/2020/12/16/sports/year-bubble-coronavirus-moments.html?searchResultPosition=942
A Softball Team’s Tweet to Trump Leads Players to Quit Mid-Series,The players said they did not want a photo of them standing during the national anthem to be used for political purposes.,New York Times,2020/6/24,https://www.nytimes.com/2020/06/24/sports/scrap-yard-softball-anthem-tweet.html?searchResultPosition=943
Japan’s Plan for Fukushima Wastewater Meets a Wall of Mistrust in Asia,The government in Tokyo says criticism of its intention to release treated water into the ocean is unscientific. South Korea has called the proposal “utterly intolerable.”,New York Times,2021/4/13,https://www.nytimes.com/2021/04/13/world/asia/japan-fukushima-nuclear-wastewater.html?searchResultPosition=944
Covid Absolutism,And what else you need to know today.,New York Times,2021/2/12,https://www.nytimes.com/2021/02/12/briefing/trump-covid-chick-corea-olympics-president.html?searchResultPosition=945
"Coronavirus, India’s lockdown, Jamal Khashoggi: Your Thursday Briefing",Here’s what you need to know.,New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/briefing/coronavirus-india-lockdown-jamal-khashoggi.html?searchResultPosition=946
The Business World Wakes Up to a Pandemic,"Businesses are adjusting to a new reality in which everyday social interactions are altered, travel is restricted and general economic activity is limited.",New York Times,2020/3/12,https://www.nytimes.com/2020/03/12/business/dealbook/coronavirus-pandemic-business-markets.html?searchResultPosition=947
Coronavirus Briefing: What Happened Today,China is experiencing its worst surge of the virus since the summer.,New York Times,2021/1/15,https://www.nytimes.com/2021/01/15/us/coronavirus-today.html?searchResultPosition=948
Your Wednesday Briefing,Freebies and warnings in China’s vaccine push.,New York Times,2021/4/6,https://www.nytimes.com/2021/04/06/briefing/chinese-vaccines-iran-nuclear-deal.html?searchResultPosition=949
Can It Still Be ‘Euro 2020’ in 2021? Sponsors Hope So,"The coronavirus pandemic pushed the European Championship to 2021. For companies with warehouses full of Euro 2020 merchandise, it may be better to pretend nothing has changed.",New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/sports/soccer/euro-2020-coronavirus-postponed-merchandise.html?searchResultPosition=950
"Coronavirus, India’s lockdown, Jamal Khashoggi: Your Thursday Briefing",Here’s what you need to know.,New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/briefing/coronavirus-india-lockdown-jamal-khashoggi.html?searchResultPosition=951
Trump Expresses Outrage at Having to ‘Close the Country’ to Slow Virus,Fleeing New Yorkers told to quarantine as Trump says the U.S. should reopen ‘by Easter.’,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/world/coronavirus-news-live-updates.html?searchResultPosition=952
Your Thursday Briefing,Xi’s plan for China’s post-Covid rise.,New York Times,2021/3/3,https://www.nytimes.com/2021/03/03/briefing/variant-spread-brazil-china-party-meeting.html?searchResultPosition=953
W.N.B.A. Will Hold ‘Virtual’ Draft in April,The league is keeping its scheduled date of April 17 but adapting the format to allow draftees to have their moment in the spotlight no matter where they are.,New York Times,2020/3/26,https://www.nytimes.com/2020/03/26/sports/basketball/coronavirus-wnba-draft.html?searchResultPosition=954
"Stimulus, Saudi Arabia, Golden Globes: Your Friday Evening Briefing",Here’s what you need to know at the end of the day.,New York Times,2021/2/26,https://www.nytimes.com/2021/02/26/briefing/stimulus-saudi-arabia-golden-globes.html?searchResultPosition=955
Your Thursday Briefing,‘America is moving.’,New York Times,2021/4/29,https://www.nytimes.com/2021/04/29/briefing/biden-speech-boris-johnson.html?searchResultPosition=956
The Business World Wakes Up to a Pandemic,"Businesses are adjusting to a new reality in which everyday social interactions are altered, travel is restricted and general economic activity is limited.",New York Times,2020/3/12,https://www.nytimes.com/2020/03/12/business/dealbook/coronavirus-pandemic-business-markets.html?searchResultPosition=957
Can It Still Be ‘Euro 2020’ in 2021? Sponsors Hope So,"The coronavirus pandemic pushed the European Championship to 2021. For companies with warehouses full of Euro 2020 merchandise, it may be better to pretend nothing has changed.",New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/sports/soccer/euro-2020-coronavirus-postponed-merchandise.html?searchResultPosition=958
"Coronavirus Surge, John Lewis, Fall Gardens: Your Weekend Briefing",Here’s what you need to know about the week’s top stories.,New York Times,2020/7/19,https://www.nytimes.com/2020/07/19/briefing/coronavirus-surge-john-lewis-fall-gardens.html?searchResultPosition=959
"Arne Sorenson, Marriott’s Chief Executive, Dies at 62","Mr. Sorenson, the company’s third-ever C.E.O., was the first person outside the Marriott family to lead the hotel company, which grew to be the world’s biggest during his tenure.",New York Times,2021/2/16,https://www.nytimes.com/2021/02/16/business/arne-sorenson-dead.html?searchResultPosition=960
"Coronavirus, India’s lockdown, Jamal Khashoggi: Your Thursday Briefing",Here’s what you need to know.,New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/briefing/coronavirus-india-lockdown-jamal-khashoggi.html?searchResultPosition=961
Trump Expresses Outrage at Having to ‘Close the Country’ to Slow Virus,Fleeing New Yorkers told to quarantine as Trump says the U.S. should reopen ‘by Easter.’,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/world/coronavirus-news-live-updates.html?searchResultPosition=962
Your Thursday Briefing,Xi’s plan for China’s post-Covid rise.,New York Times,2021/3/3,https://www.nytimes.com/2021/03/03/briefing/variant-spread-brazil-china-party-meeting.html?searchResultPosition=963
W.N.B.A. Will Hold ‘Virtual’ Draft in April,The league is keeping its scheduled date of April 17 but adapting the format to allow draftees to have their moment in the spotlight no matter where they are.,New York Times,2020/3/26,https://www.nytimes.com/2020/03/26/sports/basketball/coronavirus-wnba-draft.html?searchResultPosition=964
"Stimulus, Saudi Arabia, Golden Globes: Your Friday Evening Briefing",Here’s what you need to know at the end of the day.,New York Times,2021/2/26,https://www.nytimes.com/2021/02/26/briefing/stimulus-saudi-arabia-golden-globes.html?searchResultPosition=965
Your Thursday Briefing,‘America is moving.’,New York Times,2021/4/29,https://www.nytimes.com/2021/04/29/briefing/biden-speech-boris-johnson.html?searchResultPosition=966
The Business World Wakes Up to a Pandemic,"Businesses are adjusting to a new reality in which everyday social interactions are altered, travel is restricted and general economic activity is limited.",New York Times,2020/3/12,https://www.nytimes.com/2020/03/12/business/dealbook/coronavirus-pandemic-business-markets.html?searchResultPosition=967
Can It Still Be ‘Euro 2020’ in 2021? Sponsors Hope So,"The coronavirus pandemic pushed the European Championship to 2021. For companies with warehouses full of Euro 2020 merchandise, it may be better to pretend nothing has changed.",New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/sports/soccer/euro-2020-coronavirus-postponed-merchandise.html?searchResultPosition=968
"Coronavirus Surge, John Lewis, Fall Gardens: Your Weekend Briefing",Here’s what you need to know about the week’s top stories.,New York Times,2020/7/19,https://www.nytimes.com/2020/07/19/briefing/coronavirus-surge-john-lewis-fall-gardens.html?searchResultPosition=969
"Arne Sorenson, Marriott’s Chief Executive, Dies at 62","Mr. Sorenson, the company’s third-ever C.E.O., was the first person outside the Marriott family to lead the hotel company, which grew to be the world’s biggest during his tenure.",New York Times,2021/2/16,https://www.nytimes.com/2021/02/16/business/arne-sorenson-dead.html?searchResultPosition=970
What If Everything We Know About Gymnastics Is Wrong?,"In the wake of a seismic scandal, Chellsie Memmel and other gymnasts are done with inhumane coaching — and the idea that they have to peak in their teens.",New York Times,2021/5/4,https://www.nytimes.com/2021/05/04/magazine/gymnastics-abuse.html?searchResultPosition=971
Your Friday Briefing,U.S. sanctions on Russia.,New York Times,2021/4/15,https://www.nytimes.com/2021/04/15/briefing/sanctions-russia-merkel-covax.html?searchResultPosition=972
"NBC Starts Streaming With a TV-Style Platform, Peacock",The service will challenge Netflix with a digital version of channel-surfing and lots of what one executive calls “comfort-food TV.”,New York Times,2020/7/13,https://www.nytimes.com/2020/07/13/business/media/nbc-peacock-streaming.html?searchResultPosition=973
‘Challenges and Bumps’ Expected as N.B.A. Returns,Playing without a bubble during the coronavirus pandemic hasn’t been smooth for sports leagues that tried this fall. Now it’s the N.B.A.’s turn.,New York Times,2020/12/20,https://www.nytimes.com/2020/12/20/sports/basketball/challenges-and-bumps-expected-as-nba-returns.html?searchResultPosition=974
The Business World Wakes Up to a Pandemic,"Businesses are adjusting to a new reality in which everyday social interactions are altered, travel is restricted and general economic activity is limited.",New York Times,2020/3/12,https://www.nytimes.com/2020/03/12/business/dealbook/coronavirus-pandemic-business-markets.html?searchResultPosition=975
"Coronavirus, Albania, Terrence McNally: Your Wednesday Briefing",Here’s what you need to know.,New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/briefing/coronavirus-albania-terrence-mcnally.html?searchResultPosition=976
"Coronavirus, Democrats, Milwaukee: Your Thursday Briefing",Here's what you need to know.,New York Times,2020/2/27,https://www.nytimes.com/2020/02/27/briefing/coronavirus-democrats-milwaukee.html?searchResultPosition=977
Your Friday Briefing,The debate over who gets what vaccines.,New York Times,2021/2/4,https://www.nytimes.com/2021/02/04/briefing/vaccines-yemen-biden-climate-change.html?searchResultPosition=978
Trump Expresses Outrage at Having to ‘Close the Country’ to Slow Virus,Fleeing New Yorkers told to quarantine as Trump says the U.S. should reopen ‘by Easter.’,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/world/coronavirus-news-live-updates.html?searchResultPosition=979
Your Tuesday Briefing,"Yoshihide Suga, TikTok, Venus: Here’s what you need to know.",New York Times,2020/9/14,https://www.nytimes.com/2020/09/14/briefing/japan-yoshihide-suga-tiktok-oracle-venus.html?searchResultPosition=980
What If Everything We Know About Gymnastics Is Wrong?,"In the wake of a seismic scandal, Chellsie Memmel and other gymnasts are done with inhumane coaching — and the idea that they have to peak in their teens.",New York Times,2021/5/4,https://www.nytimes.com/2021/05/04/magazine/gymnastics-abuse.html?searchResultPosition=981
Your Friday Briefing,U.S. sanctions on Russia.,New York Times,2021/4/15,https://www.nytimes.com/2021/04/15/briefing/sanctions-russia-merkel-covax.html?searchResultPosition=982
"NBC Starts Streaming With a TV-Style Platform, Peacock",The service will challenge Netflix with a digital version of channel-surfing and lots of what one executive calls “comfort-food TV.”,New York Times,2020/7/13,https://www.nytimes.com/2020/07/13/business/media/nbc-peacock-streaming.html?searchResultPosition=983
‘Challenges and Bumps’ Expected as N.B.A. Returns,Playing without a bubble during the coronavirus pandemic hasn’t been smooth for sports leagues that tried this fall. Now it’s the N.B.A.’s turn.,New York Times,2020/12/20,https://www.nytimes.com/2020/12/20/sports/basketball/challenges-and-bumps-expected-as-nba-returns.html?searchResultPosition=984
The Business World Wakes Up to a Pandemic,"Businesses are adjusting to a new reality in which everyday social interactions are altered, travel is restricted and general economic activity is limited.",New York Times,2020/3/12,https://www.nytimes.com/2020/03/12/business/dealbook/coronavirus-pandemic-business-markets.html?searchResultPosition=985
"Coronavirus, Albania, Terrence McNally: Your Wednesday Briefing",Here’s what you need to know.,New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/briefing/coronavirus-albania-terrence-mcnally.html?searchResultPosition=986
"Coronavirus, Democrats, Milwaukee: Your Thursday Briefing",Here's what you need to know.,New York Times,2020/2/27,https://www.nytimes.com/2020/02/27/briefing/coronavirus-democrats-milwaukee.html?searchResultPosition=987
Your Friday Briefing,The debate over who gets what vaccines.,New York Times,2021/2/4,https://www.nytimes.com/2021/02/04/briefing/vaccines-yemen-biden-climate-change.html?searchResultPosition=988
Trump Expresses Outrage at Having to ‘Close the Country’ to Slow Virus,Fleeing New Yorkers told to quarantine as Trump says the U.S. should reopen ‘by Easter.’,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/world/coronavirus-news-live-updates.html?searchResultPosition=989
Your Tuesday Briefing,"Yoshihide Suga, TikTok, Venus: Here’s what you need to know.",New York Times,2020/9/14,https://www.nytimes.com/2020/09/14/briefing/japan-yoshihide-suga-tiktok-oracle-venus.html?searchResultPosition=990
The ATP Finals Say Goodbye to London,This is the final year the world’s best tennis players will compete at the O2 arena before the tournament moves to Italy.,New York Times,2020/11/14,https://www.nytimes.com/2020/11/14/sports/tennis/atp-finals-london.html?searchResultPosition=991
Trump Expresses Outrage at Having to ‘Close the Country’ to Slow Virus,Fleeing New Yorkers told to quarantine as Trump says the U.S. should reopen ‘by Easter.’,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/world/coronavirus-news-live-updates.html?searchResultPosition=992
"For Kevin Durant, a Rush to Return Had No Upside","The Nets star might be healthy enough to play this summer, but his decision to focus on being as healthy as possible for next season is the right one.",New York Times,2020/6/10,https://www.nytimes.com/2020/06/10/sports/basketball/marc-stein-newsletter.html?searchResultPosition=993
Your Friday Briefing,The debate over who gets what vaccines.,New York Times,2021/2/4,https://www.nytimes.com/2021/02/04/briefing/vaccines-yemen-biden-climate-change.html?searchResultPosition=994
Your Tuesday Briefing,"Yoshihide Suga, TikTok, Venus: Here’s what you need to know.",New York Times,2020/9/14,https://www.nytimes.com/2020/09/14/briefing/japan-yoshihide-suga-tiktok-oracle-venus.html?searchResultPosition=995
"Coronavirus, Sweden, Joe Biden: Your Wednesday Briefing",Here’s what you need to know.,New York Times,2020/4/29,https://www.nytimes.com/2020/04/29/briefing/coronavirus-sweden-joe-biden.html?searchResultPosition=996
