news_title,news_content,news_source,news_pubtime,news_url
五輪選手ら受け入れ病院、約30カ所確保　組織委方針、都内外で,・パラリンピック大会組織委員会が新型コロナウイルスの対応を巡り、選手らを受け入れる病院を都内外に約30カ所確保する方針を固めたことが28日、複…,毎日新聞,2021/4/28,https://mainichi.jp/articles/20210428/k00/00m/050/095000c
川崎・遠野、300勝つかむ殊勲弾　田中や三笘に「負けられぬ」,◇○川崎1―0鳥栖●（7日・等々力）\u3000川崎が3連勝で、J1通算300勝。途中出場の遠野が決勝点を奪った。\u3000川崎の22歳、遠野が本来のFWではなく、MFとして投…,毎日新聞,2021/4/7,https://mainichi.jp/articles/20210407/k00/00m/050/414000c
飛び込みなど日本開催の五輪最終予選3大会は中止の意向　国際水連,"国際水泳連盟が、4～5月に日本で開催予定の飛び込み、アーティスティックスイミング（AS）、オープンウオーター（OWS）の', '最終予選3大会を中止す…",毎日新聞,2021/4/3,https://mainichi.jp/articles/20210403/k00/00m/050/037000c
大阪市の聖火リレー中止へ　府聖火リレー実行委で近く正式決定,"大阪府の吉村洋文知事は1日、新型コロナウイルスの「まん延防止等重点措置」が適用される大阪市について、', 'の聖火リレーを中止すべきだとの考えを示した…",毎日新聞,2021/4/1,https://mainichi.jp/articles/20210401/k00/00m/040/417000c
パラ聖火４都県巡る　８月１７日、静岡スタート,・パラリンピック組織委員会は３１日、今夏に延期されたパラリンピック（８月２４日開幕）の聖火リレーの概要を発表した。競技会場となる東京、埼玉、千…,毎日新聞,2021/4/1,https://mainichi.jp/articles/20210401/ddq/041/050/007000c
聖火リレー　走るはずのコース見つめ「後悔せず」森氏発言で辞退,"27日の', '聖火リレーで、3日目第6区間（福島県田村市）のゴール近くに、女性を蔑視した「森氏発言」に抗議し、聖火ランナーを辞退した男性の姿があった…",毎日新聞,2021/3/27,https://mainichi.jp/articles/20210327/k00/00m/050/268000c
強豪相手に手応え掴むも…板倉、五輪を控えての黒星に「絶対に勝ちたい試合でした」,26日、U-24日本代表は『SAISON CARD CUP 2021』でU－24アルゼンチン代表と対戦し、0ー1で敗戦。同試合にフル出場したDF板倉滉（フロ…,毎日新聞,2021/3/26,https://mainichi.jp/articles/20210326/sck/00m/050/031000c
男女問わず制服選択　男子もスカート可…4月導入　酒田市立中,山形県の酒田市立東部中は２０２１年度から、スカートとスラックスのどちらでも男女問わず自由に選択ができる制服を導入する。個性や多様性を尊重する、国連の「持続可能…,毎日新聞,2021/3/24,https://mainichi.jp/articles/20210324/k00/00m/100/032000c
スタート　スモール,1964年東京五輪は初めて「パラリンピック」の愛称が使われた大会でもある。そこで通訳を務めたボランティアの一人が喜谷（きだに）昌代さんだ。その後の国際的な活動…,毎日新聞,2021/6/9,https://mainichi.jp/articles/20210609/dde/041/070/020000c
黒部市、五輪アーチェリーのインド選手団受け入れ中止　富山,富山県黒部市は１日、市内で予定されていた東京五輪のアーチェリー競技、インド選手団の事前合宿受け入れを中止すると発表した。新型コロナウイルス感染対策を徹底できな…,毎日新聞,2021/6/2,https://mainichi.jp/articles/20210602/k00/00m/040/083000c
新型コロナ　五輪アーチェリー　黒部市、印選手団の受け入れ中止　感染対策、徹底困難　／富山,黒部市は１日、市内で予定されていた東京五輪のアーチェリー競技、インド選手団の事前合宿受け入れを中止すると発表した。新型コロナウイルス感染対策を徹底できないこと…,毎日新聞,2021/6/2,https://mainichi.jp/articles/20210602/ddl/k16/040/223000c
伊藤みきさん、スポーツ大使　冬季競技初、県委嘱　／滋賀,フリースタイルスキー・女子モーグルの元オリンピック代表、伊藤みきさん（３３）が「しがスポーツ大使」に就任し、県庁で２５日、三日月大造知事から委嘱状を受け取った…,毎日新聞,2021/5/28,https://mainichi.jp/articles/20210528/ddl/k25/050/303000c
防災や環境問題で協力　守山市、コカ・コーラと連携協定　／滋賀,守山市と飲料メーカーのコカ・コーラボトラーズジャパン（東京）が、環境問題や防災施策など幅広い分野で協力する包括連携協定を締結した。協定では、国連が掲げるＳＤＧ…,毎日新聞,2021/5/14,https://mainichi.jp/articles/20210514/ddl/k25/010/293000c
競泳　日本選手権　言葉にできない　池江一問一答,レース後の主な一問一答は次の通り。\u3000―プールからなかなか上がれなかった。\u3000◆言葉にできないような、表現できないような、うれしい気持ちになった。あの一瞬で今まで…,毎日新聞,2021/4/5,https://mainichi.jp/articles/20210405/ddm/035/050/095000c
パラ走り幅跳び・小久保選手保持、日本記録を体感　本庄の体育館、シートを設置　／埼玉,県立本庄特別支援学校（本庄市）の卒業生で、東京パラリンピックの陸上男子走り幅跳び（知的障害クラス）出場が有力視されている小久保寛太選手（２１）＝かつみ会＝の日…,毎日新聞,2021/4/3,https://mainichi.jp/articles/20210403/ddl/k11/050/131000c
島根県が聖火リレーの協定違反指摘　組織委に「負担」の是正要求,東京五輪の島根県内の聖火リレー中止を検討中の島根県は26日、県と大会組織委員会が結ぶ協定に規定違反の疑いがあるとして是正を求める催告書を組織委に25日送付した…,毎日新聞,2021/2/26,https://mainichi.jp/articles/20210226/k00/00m/040/096000c
教え子の出場楽しみ＝小学校非常勤講師・岩代孝一・６３,（静岡県伊豆市）\u3000いよいよ２２日に第９１回都市対抗野球大会が東京ドームで開幕する。毎年、この大会に注目している。高校野球ほどには注目されないが、最大の魅力はプ…,毎日新聞,2020/11/8,https://mainichi.jp/articles/20201108/ddm/005/070/008000c
ロード五輪代表　新城ら４人選出　自転車競技連盟,日本自転車競技連盟は４日、東京五輪のロードレース代表を発表し、男子で新城幸也（バーレーン・マクラーレン）と増田成幸（宇都宮ブリッツェン）、女子で与那嶺恵理（ア…,毎日新聞,2020/11/5,https://mainichi.jp/articles/20201105/ddm/035/050/047000c
ヨルダン大使が秋田犬に大喜び　能代市仲介　／秋田,東京五輪・パラリンピックのホストタウンとして中東ヨルダンの選手を支援する能代市は、プライベートで秋田犬の購入を希望していたリーナ・アンナーブ駐日ヨルダン大使に…,毎日新聞,2020/9/23,https://mainichi.jp/articles/20200923/ddl/k05/040/061000c
２０２０年前半のニュースを解説　小論文対策にも,＜毎日新聞からのお知らせ＞\u3000毎日新聞連載のコラム「質問なるほドリ」を元に、今を知るためのキーワードをわかりやすく、コンパクトに解説した「緊急解説！\u3000２０２０年…,毎日新聞,2020/9/21,https://mainichi.jp/articles/20200921/ddm/008/040/002000c
三国峠に駐車場　山中湖　／山梨,山中湖村平野の三国峠に「三国峠自動車駐車場」が完成し、大型バスによる「走り初め」があった。富士山や北岳を望み、眼下に山中湖が広がる観光スポット「パノラマ台」を…,毎日新聞,2020/9/19,https://mainichi.jp/articles/20200919/ddl/k19/040/103000c
日米関係「強化努める」　メイ駐大阪・神戸総領事が抱負　／大阪,今月４日に着任した米国のリチャード・メイ駐大阪・神戸総領事（６０）が１０日、大阪市北区の総領事館で記者団との懇談会を開き「安倍晋三首相とトランプ米大統領は良好…,毎日新聞,2020/9/17,https://mainichi.jp/articles/20200917/ddl/k27/010/215000c
安全な農産物を　生産者ら勉強会　豊後大野市　／大分,豊後大野市清川町の神楽会館で１１日、安心・安全な農産物作りをテーマに勉強会が開かれた。「道の駅きよかわ」に出荷する生産者がつくる清川産直友の会（芦刈善治会長）…,毎日新聞,2020/9/12,https://mainichi.jp/articles/20200912/ddl/k44/040/414000c
青柳氏、館長に就任　「大変光栄」抱負語る　県立美術館　／石川,昨年１２月に死去した嶋崎丞（しまさきすすむ）氏の後任となる県立美術館長に元文化庁長官の青柳正規氏（７５）が就任し、３日、県庁で谷本正憲知事から辞令を交付された…,毎日新聞,2020/9/4,https://mainichi.jp/articles/20200904/ddl/k17/040/192000c
記念硬貨通じ、歴史学ぶ　３００点を展示　奈良・あすまで　／奈良,昭和の高度経済成長期から令和までに発行された記念硬貨や切手を集めた「記念硬貨切手展」が、奈良市中新屋町の「奈良町にぎわいの家」で開かれている＝写真。２６日まで…,毎日新聞,2020/7/25,https://mainichi.jp/articles/20200725/ddl/k29/040/180000c
発着枠政策コン、鳥取空港１位　鳥取－羽田、５往復継続　２３年３月末まで　／鳥取,鳥取空港（鳥取市）と羽田（東京都）を結ぶ全日空便について県は、国土交通省の発着枠政策コンテストで鳥取空港が１位となり、１日５往復が継続されると発表した。２０２…,毎日新聞,2020/6/26,https://mainichi.jp/articles/20200626/ddl/k31/020/369000c
田んぼアート、お目見え　１０種の水稲使い分け　那須塩原　／栃木,那須塩原市関谷の道の駅「湯の香しおばら」隣と、同市西遅沢の各水田で田んぼアートがお目見えし、訪れた人たちを楽しませている。見ごろは７月上旬から中旬になりそうだ…,毎日新聞,2020/6/19,https://mainichi.jp/articles/20200619/ddl/k09/040/115000c
コロナや五輪延期、田んぼアートに　栃木・那須塩原,栃木県那須塩原市関谷の道の駅「湯の香しおばら」隣と、同市西遅沢の各水田で田んぼアートがお目見えし、訪れた人たちを楽しませている。見ごろは7月上旬から中旬になり…,毎日新聞,2020/6/18,https://mainichi.jp/articles/20200618/k00/00m/040/185000c
新型コロナ　居酒屋の需要落ち込み苦境　地酒、宅飲みで応援　都酒造組合「福袋」ネット販売　／東京,都内の９蔵元でつくる都酒造組合（立川市）は「東京地酒宅飲みセット」をネット販売している。新型コロナウイルスの影響で居酒屋の需要が落ち込む中、少しでも地元の酒に…,毎日新聞,2020/5/23,https://mainichi.jp/articles/20200523/ddl/k13/040/006000c
新型コロナ　県高体連理事長「生徒フォロー」　インターハイ中止で　／栃木,新型コロナウイルスの感染拡大で今夏の全国高校総合体育大会（インターハイ）が中止となったことを受け、県高体連の渡辺伸夫理事長が２８日、毎日新聞の取材に応じ、「大…,毎日新聞,2020/4/29,https://mainichi.jp/articles/20200429/ddl/k09/040/033000c
新型コロナ　「山あげ祭」中止　戦時中を除き初　那須烏山　／栃木,那須烏山市の山あげ祭実行委員会と烏山山あげ保存会は１５日、新型コロナウイルスの感染拡大を受け、７月２４～２６日に開催予定だった「山あげ祭」を中止すると発表した…,毎日新聞,2020/4/16,https://mainichi.jp/articles/20200416/ddl/k09/040/154000c
新型コロナ　安倍川花火大会、６月開催を断念　／静岡,新型コロナウイルスの感染拡大を受け、安倍川花火大会本部は６日、６月６日に静岡市葵区の安倍川河川敷で予定されていた「第６７回安倍川花火大会」の開催を断念すると発…,毎日新聞,2020/4/7,https://mainichi.jp/articles/20200407/ddl/k22/040/121000c
野球　侍Ｊ稲葉監督の契約延長要請へ,安倍晋三首相とＩＯＣのバッハ会長が東京五輪の延期で合意したことを受け、山中正竹・侍ジャパン強化本部長は２４日、今夏までとされていた野球日本代表の稲葉篤紀監督（…,毎日新聞,2020/3/25,https://mainichi.jp/articles/20200325/ddn/035/050/019000c
三陸鉄道、同乗中止　五輪「復興の火」イベント縮小　／岩手,県は１３日、新型コロナウイルスの感染拡大防止のため、東京五輪の聖火を「復興の火」として披露するイベントの縮小を発表した。\u3000ギリシャで採火した聖火はリレーに先立…,毎日新聞,2020/3/14,https://mainichi.jp/articles/20200314/ddl/k03/050/061000c
静岡・牧之原の茶葉を使った富士山形のようかんが登場　過去におみやげグランプリ準優勝,1949年創業の静岡県三島市のようかんメーカー「明治食品工業」は、看板商品の富士山形のようかん「春吉富士」に、新たに牧之原産茶葉を使った緑茶、ほうじ茶、和紅茶…,毎日新聞,2020/3/10,https://mainichi.jp/articles/20200310/k00/00m/040/039000c
新型コロナ　ツール・ド・とちぎ、一般向けレース中止　「観戦自粛を」　／栃木,今年（３月２０～２２日）が最後の開催となる国際自転車ロードレース「ツール・ド・とちぎ」の実行委員会は５日、選手サイン会など付随する全イベントと一般向けレースを…,毎日新聞,2020/3/6,https://mainichi.jp/articles/20200306/ddl/k09/040/042000c
マラソンの疑問、徹底解説　毎日新聞五輪取材班、記者報告会　／東京,毎日新聞五輪取材班の記者報告会「さあ、東京マラソン。代表選考、厚底、疑問を徹底解説」が千代田区一ツ橋１の毎日メディアカフェで２月２７日に開催され、取材班の新井…,毎日新聞,2020/3/6,https://mainichi.jp/articles/20200306/ddl/k13/040/013000c
牧之原産茶葉使い、富士山形ようかん　三島のメーカー３種発売　／静岡,１９４９年創業の三島市のようかんメーカー「明治食品工業」は、看板商品の富士山形のようかん「春吉富士」に、新たに牧之原産茶葉を使った緑茶、ほうじ茶、和紅茶の３種…,毎日新聞,2020/2/26,https://mainichi.jp/articles/20200226/ddl/k22/040/161000c
ナウル共和国のロウ選手　築上町でレスリング合宿　／福岡,東京五輪で、オセアニア諸国・地域のレスリング選手の事前合宿地となっている築上町で、ロウ・ビンガム選手（２６）＝ナウル共和国＝が昨年９月以来、４回目の合宿に挑ん…,毎日新聞,2020/2/21,https://mainichi.jp/articles/20200221/ddl/k40/050/321000c
東京2020応援プログラム「チームQランニングクリニック」開催,大阪学院大は2月11日、シドニーオリンピック女子マラソン金メダリストで同大卒業生の高橋尚子特任教授が講師を担当する「チームQランニングクリニック」を開催した。…,毎日新聞,2020/2/18,https://mainichi.jp/univ/articles/20200217/org/00m/100/003000c
心象書道会、清書会　全力で挑む　中高生６５人参加　養父　／兵庫,養父市の心象書道会は１６日、同市八鹿町の県立但馬長寿の郷で学生部清書会を開いた。同会で書を学ぶ但馬地域の中学・高校生６５人が、３月２０～２２日に同所で開かれる…,毎日新聞,2020/2/17,https://mainichi.jp/articles/20200217/ddl/k28/040/185000c
菅首相、ハリス副大統領と初会談「オリンピック実現する決意」,訪米中の菅義偉首相は16日午前（日本時間17日午前）、ワシントンのホワイトハウス隣にあるアイゼンハワー行政府ビルでハリス米副大統領と約1時間、会談した。首相は…,毎日新聞,2021/4/17,https://mainichi.jp/articles/20210417/k00/00m/010/026000c
松山市での聖火リレー中止決定　代替策なくランナー走れず,の聖火リレーについて、愛媛県の中村時広知事は14日、松山市内でのリレーを中止すると発表した。新型コロナウイルスの感染再拡大に伴う措置で、別会場…,毎日新聞,2021/4/14,https://mainichi.jp/articles/20210414/k00/00m/050/150000c
若武者・本多灯　メダルへ希望の火ともす「ベストパフォーマンスを」,の代表選考を兼ねた競泳の日本選手権第4日は6日、五輪会場の東京アクアティクスセンターで行われた。男子200メートルバタフライは日大2年の本多灯…,毎日新聞,2021/4/6,https://mainichi.jp/articles/20210406/k00/00m/050/290000c
ニュースがわかる1月号,月刊「ニュースがわかる」2021年1月号（12月15日ごろ発売・定価490円）のおもな内容＜巻頭特集＞★ 2021年 激動の世界と日本新型コロナウイルスの感染が…,毎日新聞,2020/12/9,https://mainichi.jp/wakaru/articles/20201209/org/00m/100/006000c
関係者の頑張りに心からの「エール」　逆境乗り越えた気迫の朝ドラ,＜影山貴彦のテレビ燦々（さんさん）＞\u3000ＮＨＫ連続テレビ小説「エール」が、最終週を迎えた。力強さと柔らかさのハーモニーが素晴らしく、ここ数年の朝ドラの中でも傑出…,毎日新聞,2020/11/23,https://mainichi.jp/articles/20201123/ddn/018/200/010000c
新体操　全日本選手権　喜田、個人総合Ｖ３　女子,新体操の全日本選手権第２日は２１日、群馬県の高崎アリーナで個人総合の後半２種目が行われ、女子は昨年の世界選手権代表で前半２種目首位の喜田純鈴（エンジェルＲＧ・…,毎日新聞,2020/11/22,https://mainichi.jp/articles/20201122/ddp/035/050/004000c
パラ競技大会、現状は？　コロナ対策徹底し開催　重症化リスク考慮必要＝回答・岩壁峻,なるほドリ\u3000東京パラリンピックの開幕まで３００日を切ったね。パラスポーツの大会は今どうなっているのかな？\u3000記者\u3000陸上の日本選手権が９月に開催されました。新型コ…,毎日新聞,2020/11/12,https://mainichi.jp/articles/20201112/ddm/003/070/098000c
目立つ「勤続疲労」　けがで休場の両横綱岐路　1983年夏場所以来の初日から全休,東西に並び立つ白鵬、鶴竜の両横綱が初日から不在だ。1994年に一人横綱だった曙が名古屋、秋の両場所で全休したが、複数の横綱が全員初日から休場するのは、北の湖と…,毎日新聞,2020/9/13,https://mainichi.jp/articles/20200913/k00/00m/050/225000c
新体操を通じ懸け橋に　村山市国際スポーツ交流員・アントアネタさん（４４）　／山形,"村山市の', '・パラリンピック交流課の職員として、スポーツを通じた国際交流に取り組む。昨年スタートした「むらやま新体操教室」ではコーチとして、幼稚園…",毎日新聞,2020/9/7,https://mainichi.jp/articles/20200907/ddl/k06/070/056000c
係長職以上１１９５人が異動　札幌市　／北海道,札幌市は２４日、２０２０年度の人事異動を内示した。消防局を含めた係長職以上の異動は例年並みの１１９５人。特別職では、水道事業管理者に木下淳嗣・保健福祉局長を充…,毎日新聞,2020/3/25,https://mainichi.jp/articles/20200325/ddl/k01/010/125000c
悪政が言葉を破壊し、人間を蹂躙する,＜芥川賞作家が「国民を守らない政治」に対し怒りの特別寄稿＞\u3000専制の時代を憂う芥川賞作家が、渾身の一文をもって怒りを表明する大反響シリーズ。弱者の痛みへの想像力…,毎日新聞,2021/4/18,https://mainichi.jp/sunday/articles/20210414/org/00m/040/006000d
文化　代々木競技場を重文指定へ,１９６４年（ねん）の東京（とうきょう）オリンピック（五輪（ごりん））の会場（かいじょう）となった国立（こくりつ）代々木（よよぎ）競技場（きょうぎじょう）（東京…,毎日新聞,2021/5/24,https://mainichi.jp/maisho/articles/20210524/kei/00s/00s/012000c
池江璃花子選手,池江（いけえ）選手（せんしゅ）は東京都（とうきょうと）出身（しゅっしん）で３歳（さい）から水泳（すいえい）を始（はじ）めました。２０１６年（ねん）のリオデジャ…,毎日新聞,2021/4/6,https://mainichi.jp/maisho/articles/20210406/kei/00s/00s/006000c
「異文化理解深めて」　給食にモンゴル料理　行方市立幼稚園、小中学校　／茨城,行方市は１０日、市立の幼稚園と小、中校の給食に、モンゴルの家庭料理を提供した。市が東京五輪・パラリンピック大会のホストタウンとして同国と交流を始めたのを機に、…,毎日新聞,2020/12/12,https://mainichi.jp/articles/20201212/ddl/k08/100/203000c
「五輪で選手支える」　パラオ研修生を送別　常陸大宮　／茨城,常陸大宮市がパラオから受け入れていた研修生２人が、新型コロナウイルスの影響で予定を早めて帰国することになり、同市役所で１０日、送別セレモニーが開かれた。\u3000帰国…,毎日新聞,2020/7/12,https://mainichi.jp/articles/20200712/ddl/k08/040/087000c
善光寺本堂、青に染まる　自閉症啓発デー　／長野,２日は国連が定めた「世界自閉症啓発デー」で、世界各地の名所を青くライトアップするイベント「ライトイットアップブルー」が開かれた。長野市では４日、国宝・善光寺本…,毎日新聞,2020/4/6,https://mainichi.jp/articles/20200406/ddl/k20/040/040000c
市場の活気感じて　漫画「川合物語」完成　ＨＰ公開も　河合　／奈良,河合町は、大和川の水運でかつて栄えた川合市場を舞台にした漫画「川合市場物語～すな丸のいたずら～」（Ｂ５判）を作成した。現代の子供が約６０年前にタイムスリップし…,毎日新聞,2020/4/5,https://mainichi.jp/articles/20200405/ddl/k29/040/259000c
新型肺炎、検査体制整えよ＝臨床検査技師・宗健二・７０,（長崎市）\u3000新型肺炎の感染拡大は、「市中感染」を示唆している。どこでどう感染したかが分からない。やはり中国発の重症急性呼吸器症候群（ＳＡＲＳ）の際、私は企業病…,毎日新聞,2020/2/29,https://mainichi.jp/articles/20200229/ddm/005/070/009000c
質問食べる「やぎさん答弁」＝法政大教授・上西充子氏,"新型コロナウイルスの感染爆発中でも', 'を開催するか？\u3000国会で問われた菅義偉首相は、正面からは答えず「国民の命と健康を守っていく」と繰り返した。なぜ…",毎日新聞,2021/6/8,https://mainichi.jp/articles/20210608/ddm/005/070/014000c
15歳のニュース　NEWS・FILE　weekly　topics　5月28日～6月4日,◆5／28\u3000友引\u3000fri\u3000◇わいせつ教員対策法成立\u3000免許再取得、拒絶可能に\u3000教員による児童生徒へのわいせつ行為（こうい）を防止するための新法が、参院本会議で全…,毎日新聞,2021/6/5,https://mainichi.jp/maisho15/articles/20210605/dbg/048/040/006000c
２２年度から使用、高校教科書　コロナ登場、五輪影薄く,"２０２２年度から高校で使われる新しい教科書には、さまざまな科目で新型コロナウイルスが取り上げられた。今夏に予定されている', '・パラリンピックの記述…",毎日新聞,2021/3/31,https://mainichi.jp/articles/20210331/ddm/012/100/115000c
令和初の「勅祭」厳かに　みこの「悠久の舞」も奉納　鹿島神宮　／茨城,鹿島神宮（鹿嶋市宮中）で１日、天皇の勅使（ちょくし）を迎えた「勅祭（ちょくさい）」が厳かに執り行われた。令和になって初めての神事で、みこの「悠久の舞」も奉納さ…,毎日新聞,2020/9/2,https://mainichi.jp/articles/20200902/ddl/k08/040/123000c
ベルギー、主力温存も8発ゴールショー！…ベラルーシに大勝でW杯予選首位浮上,カタール・ワールドカップ欧州予選のグループE第3節が30日に行われ、ベルギー代表とベラルーシ代表が対戦した。\n\n\u3000ホームのベルギーはロメル・ルカクやケヴィン…,毎日新聞,2021/3/31,https://mainichi.jp/articles/20210331/sck/00m/050/003000c
「うまくいっていないのが現状」クラブでは苦しむも久保建英は「目の前の2試合に集中」,U－24日本代表のMF久保建英がオンラインでの取材に応じた。\n\n\u3000U－24日本代表は26日と29日に『SAISON CARD CUP2021』でU－24アル…,毎日新聞,2021/3/24,https://mainichi.jp/articles/20210324/sck/00m/050/015000c
新型コロナウイルス感染拡大に伴うスポーツの中止や延期などの動き,◇新型コロナウイルス感染拡大に伴うスポーツの中止や延期などの動き\u3000●１月２４日～中国や近隣国で開催予定の大会の中止や延期が相次ぐ▽ボクシング・東京五輪アジア・…,毎日新聞,2020/2/27,https://mainichi.jp/articles/20200227/ddm/041/040/038000c
岡崎 武志・評『ポスト・サブカル焼け跡派』『ヴィルヘルム・ハマスホイ　沈黙の絵画』ほか,今週の新刊◆『ポスト・サブカル焼け跡派』ＴＶＯＤ・著（百万年書房／2400円）税別「いま、この国は焼け跡化している」とショッキングな書き出しで始まるのが『ポスト…,毎日新聞,2020/3/18,https://mainichi.jp/articles/20200318/org/00m/040/009000d
白井聡・評　『アンビルトの終わり　ザハ・ハディドと新国立競技場』＝飯島洋一・著,（青土社・６８２０円）\u3000◇建築が映すハイパー資本主義の自壊\u3000今頃、日本列島は「オリンピック一色」となっていたはずだった。コロナ危機終息の展望は見えず、来年夏に…,毎日新聞,2020/6/13,https://mainichi.jp/articles/20200613/ddm/015/070/017000c
列島五輪伝　１９３２年ロス五輪　三段跳び銅メダル　大島鎌吉（１９０８～８５年）　／東京,◇スポーツで青少年育成\u3000「跳ぶ哲学者」平和活動にも尽力\u3000「跳ぶ哲学者」と呼ばれたアスリートがいる。１９３２年ロサンゼルス五輪で三段跳び銅メダルを獲得した大島鎌…,毎日新聞,2020/4/16,https://mainichi.jp/articles/20200416/ddl/k13/050/012000c
列島五輪伝　１９３２年ロス五輪　三段跳び銅メダル　大島鎌吉（１９０８～８５年）,◇スポーツで青少年育成\u3000「跳ぶ哲学者」と呼ばれたアスリートがいる。１９３２年ロサンゼルス五輪で三段跳び銅メダルを獲得した大島鎌吉である。論文や著書でオリンピズ…,毎日新聞,2020/3/5,https://mainichi.jp/articles/20200305/ddl/k04/050/254000c
中川真依さん,東京2020オリンピック・パラリンピックを応援するサイト「ALL FOR 2020」の企画「東京・わたし」から今回は女子高飛び込…,毎日新聞,2021/6/10,https://mainichi.jp/articles/20210609/org/00m/010/019000d
中嶋耕平さん,東京2020オリンピック・パラリンピックを応援するサイト「ALL FOR 2020」の企画「東京・わたし」から今回は、2008年…,毎日新聞,2021/5/10,https://mainichi.jp/articles/20210507/org/00m/010/019000d
小澤綾子さん,東京2020オリンピック・パラリンピックを応援するサイト「ALL FOR 2020」の企画「東京・わたし」から、今回は車いすユニット「…,毎日新聞,2020/10/9,https://mainichi.jp/articles/20201008/org/00m/010/019000d
上野由岐子さん,東京2020オリンピック・パラリンピックを応援するサイト「ALL FOR 2020」の企画「東京・わたし」から、今回は、ソ…,毎日新聞,2020/9/10,https://mainichi.jp/articles/20200909/org/00m/010/019000d
田口亜希さん,東京2020オリンピック・パラリンピックを応援するサイト「ALL FOR 2020」の企画「東京・わたし」から、今回はパラリンピア…,毎日新聞,2020/8/7,https://mainichi.jp/articles/20200806/org/00m/010/019000d
九州・山口８県のすがた　スポーツクライミング　五輪契機に愛好者増加,スケートボードやサーフィンとともに東京五輪から新競技となるスポーツクライミングは、競技者が全国で約６０万人ともいわれている。正式に採用が決まった後、九州・山口…,毎日新聞,2021/3/1,https://mainichi.jp/articles/20210301/ddl/k44/040/239000c
五輪競泳のリレー要員に塩浦慎理、白井璃緒ら選出　日本水連,日本水連は11日、競泳の東京五輪代表にリレー要員として、男子の塩浦慎理、女子の白井璃緒、増田葵、池本凪沙の4人を選んだと発表した。五輪代表は計33人（男子17…,毎日新聞,2021/4/11,https://mainichi.jp/articles/20210411/k00/00m/050/119000c
私も幸せです！　岩手県釜石市・高橋由起枝（介護職員・６３歳）,東京五輪・パラリンピックの開閉会式の演出で、人気タレントの渡辺直美さんの容姿を侮辱するような企画が提案された、との報道がありました。それに対し「私自身はこの体…,毎日新聞,2021/3/26,https://mainichi.jp/articles/20210326/ddm/013/070/009000c
春を感じて、元気に　ソメイヨシノ開花　いわき　／福島,いわき市小名浜の小名浜税関支所（旧小名浜測候所）のソメイヨシノが２２日、開花した。東北地方に春の到来を告げた。\u3000元測候所職員の島田栄二郎さん（７７）と共に観測…,毎日新聞,2021/3/23,https://mainichi.jp/articles/20210323/ddl/k07/040/086000c
コロナ禍の五輪問う　メダリスト・大島鎌吉の歩み　思想や功績を紹介　金沢　／石川,１９３２年のロサンゼルス五輪陸上三段跳び銅メダリストで元毎日新聞運動部記者の大島鎌吉（けんきち）（０８～８５年）＝金沢市出身＝の功績を振り返るイベントが７日、…,毎日新聞,2021/3/8,https://mainichi.jp/articles/20210308/ddl/k17/050/148000c
新国立競技場で撮影会！？　片塩中、モザイクトリックアート制作　大和高田　／奈良,大和高田市立片塩中学校（同市中三倉堂２、生徒数５６０人）で１日、全校生徒と地域住民が一緒に作り上げた巨大なモザイク画（高さ５メートル、幅９メートル）を背景にし…,毎日新聞,2021/3/4,https://mainichi.jp/articles/20210304/ddl/k29/100/364000c
新年度一般会計予算案　大田原市３００億円　既存事業見直し　／栃木,大田原市は１０日、総額３００億３３００万円の２０２１年度一般会計当初予算案を発表した。厳しい財政状況を反映して既存事業を大幅に見直したため、前年度比１１・３％…,毎日新聞,2021/2/11,https://mainichi.jp/articles/20210211/ddl/k09/010/115000c
家からできるの、良いね！　陸上・田中選手、スマホで申告ＰＲ　／大阪,大阪国税局は２８日、新型コロナ禍で始まる所得税の確定申告（２月１６日～３月１５日）を前に、陸上女子長距離で東京五輪代表に決まった田中希実（のぞみ）選手（２１）…,毎日新聞,2021/1/29,https://mainichi.jp/articles/20210129/ddl/k27/040/379000c
県内聖火リレー　走行ルート決定　３月３０、３１日　／群馬,県は、東京五輪聖火リレーの県内走行ルートを発表した。２０２１年３月３０、３１日の日程で、ルートは到着場所が変わった太田市を除いて延期前から大きな変更はない。ま…,毎日新聞,2020/12/29,https://mainichi.jp/articles/20201229/ddl/k10/050/111000c
視覚障害者の伴走体験　那須塩原・西小４年生　／栃木,那須塩原市四区町の市立西小学校で１９日、障害者スポーツ体験教室があった。東京五輪・パラリンピック推進事業の一環で、障害者スポーツへの理解を深めようと開催。４年…,毎日新聞,2020/11/20,https://mainichi.jp/articles/20201120/ddl/k09/040/147000c
90キロ級村尾V2、100キロ級は飯田　女子52キロは武田が初　柔道講道館杯,柔道の講道館杯全日本体重別選手権最終日は1日、千葉ポートアリーナで男女計7階級が行われ、男子90キロ級は20歳の村尾三四郎（東海大）が決勝で長井晃志（日体大）…,毎日新聞,2020/11/1,https://mainichi.jp/articles/20201101/k00/00m/050/290000c
ヨルダン大使　秋田犬にキュンキュン　秋田・能代市が縁結び,東京五輪・パラリンピックのホストタウンとして中東ヨルダンの選手を支援する秋田県能代市は、プライベートで秋田犬の購入を希望していたリーナ・アンナーブ駐日ヨルダン…,毎日新聞,2020/9/23,https://mainichi.jp/articles/20200923/k00/00m/040/058000c
